Model_ID,Coin,TimeFrame,RMSE,Direction_Acc,Features
log_ret_close,ETH,1d,0.03894515102389037,51.65%,"['volatility', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03898238565411132,47.11%,"['log_ret_vol', 'rsi', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03912084020211783,49.17%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03918557511619187,48.35%,"['volatility', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03923322168426158,46.28%,"['rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.039393405863172616,48.35%,"['volatility', 'rsi', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03945847547806141,49.17%,"['rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03946669619369853,50.00%,"['log_ret_vol', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03948986068307512,49.17%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.04125291259546523,49.17%,"['volatility', 'rsi', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.04182096083156025,52.89%,"['log_ret_vol', 'volatility', 'rsi', 'log_ret_close']"
