date,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,bollinger_bands,atr
2021-04-23,2397.94,2442.89,2107.0,2367.39,2532242.44185,-0.012821952956106664,0.13125887937593284,2.132991594170059,60.51753749428676,-4.050085190298461,0.7246934158657424,198.6678333346971
2021-04-24,2367.39,2368.74,2154.8,2213.35,997688.94623,-0.06728087757311663,-0.9314189792000072,0.7094979365005251,52.07256175664068,-15.843465761202268,0.4539173540005543,199.75870238345018
2021-04-25,2214.08,2356.64,2168.0,2320.49,857517.38218,0.047271165361370215,-0.1514001010073116,0.5875253745019825,56.60809817951067,-16.680600513834605,0.6222349001902401,198.96450935522833
2021-04-26,2320.44,2542.8,2303.64,2532.6,1076469.01367,0.08746807276063695,0.22740008246280397,0.7850135707519846,63.89308836587673,-3.8697300246461737,0.930690626407956,201.83561583264964
2021-04-27,2532.06,2680.0,2480.29,2666.13,771728.46451,0.05138153972385684,-0.3328087738173213,0.5481694801964071,67.58284385242979,11.817906619013314,1.0712684667328292,201.6837861301803
2021-04-28,2666.13,2760.0,2559.44,2748.24,999383.1852,0.03033272403282883,0.2585055156296505,0.7261236454658266,69.63753326278506,25.177833047416485,1.08136215927957,201.6035156922429
2021-04-29,2748.23,2798.0,2668.0,2757.04,863890.01069,0.0031969336691135553,-0.14569281561534453,0.6395271945966083,69.8580360680114,31.642588079588506,1.0142486379198725,196.48897885309665
2021-04-30,2757.04,2798.3,2723.09,2772.42,695339.20482,0.0055629445417411105,-0.21704566726901575,0.6009905972268458,70.2644895161278,33.79449049003327,0.9658852442420744,187.8261946430349
2021-05-01,2772.42,2954.28,2743.41,2944.77,690260.07741,0.06031013057980772,-0.007331340633276895,0.7716077988168193,74.42621897168807,43.07080836052265,1.0678110131889471,189.47218074106712
2021-05-02,2944.83,2985.0,2852.26,2949.56,571982.5445,0.0016252911032905715,-0.18795997605022485,0.6724022310708186,74.53289991562482,45.534837073475416,0.9958398017925801,185.41988211417657
2021-05-03,2949.33,3454.0,2949.32,3431.04,1329088.0628,0.1512074155319718,0.8431398446651936,1.6411237042322504,82.45540688671026,73.91734552250955,1.2236842680923916,208.22417626209156
2021-05-04,3431.04,3527.0,3160.0,3239.01,1826039.38558,-0.05759569465990921,0.3176563112722608,2.158558709527059,72.73662581782577,73.90688961273406,0.9810131833386547,219.56530653518695
2021-05-05,3239.01,3549.34,3200.23,3524.26,1174816.73588,0.0844027575909525,-0.4410371852932915,1.1788614987705295,77.06171325680245,86.39126765769205,1.0608239290802164,228.81849893015368
2021-05-06,3524.33,3605.4,3376.47,3489.73,920592.57706,-0.009846115823277657,-0.24384987675375847,0.9011009875364726,75.50029397195009,85.44819812398424,0.9613723404633687,228.82646329228928
2021-05-07,3489.74,3587.0,3353.23,3479.53,760544.64781,-0.002927142130710436,-0.19098274972568774,0.7385855920151061,75.0167594839209,77.49643187692601,0.9002914203753859,229.17957305727788
2021-05-08,3479.79,3958.33,3449.27,3910.26,1130467.54852,0.11670664075614923,0.3963517674131545,1.0879857415768805,80.65192028828119,93.53108750026024,1.0321815316234493,249.17103213261197
2021-05-09,3910.26,3983.65,3726.08,3923.95,1000401.0082,0.003494931571852433,-0.12223037908379908,0.9078600450971258,80.80015105902842,96.93170972763005,0.9691615319600607,249.77095840907683
2021-05-10,3923.95,4208.0,3650.0,3945.88,1505897.92612,0.005573197073655223,0.4089884211221886,1.2946880694494067,81.05059808164881,92.54022892400917,0.9209548880539287,271.7873185303078
2021-05-11,3946.63,4180.22,3771.64,4173.45,1095927.10403,0.05607103528897284,-0.3177886735475468,0.9221915148108585,83.46147915442069,96.40756406577054,0.9537678413320703,281.5582243527009
2021-05-12,4173.46,4372.72,3701.58,3823.21,1601842.74017,-0.08765264799631467,0.37955400374746695,1.4775886099370448,68.9268451839594,68.1544162734105,0.778142056543404,309.3854940500694
2021-05-13,3810.15,4034.77,3500.0,3717.91,2068708.17427,-0.02792870144475046,0.2557696629235142,1.8065802113958886,65.2478314059621,36.726009623084394,0.7118029184500956,325.484387336653
2021-05-14,3717.92,4173.28,3691.35,4075.01,1153390.42631,0.09171151823394474,-0.5842185403060878,0.8810474414882541,70.91709838809949,34.38052298961048,0.8385152928656248,336.65907395832903
2021-05-15,4075.02,4134.05,3632.0,3646.68,1039174.88082,-0.11105603605137482,-0.10427878732639151,0.7611700374486927,58.57402306064897,0.18393361930270657,0.626880297203606,348.47271153554703
2021-05-16,3646.24,3879.0,3343.06,3582.1,1324065.65875,-0.01786794401273184,0.242280033055275,0.9791996270960343,56.96419815942405,-28.970412174323656,0.575170137056439,361.8632321431116
2021-05-17,3581.81,3587.06,3102.0,3282.51,1904012.43998,-0.08734084696477318,0.3632564224646515,1.3615361805092525,50.086985735384275,-68.3678181411355,0.3930186534747934,370.6630012775531
2021-05-18,3282.25,3565.71,3240.0,3375.07,1287110.84143,0.027807691201481077,-0.39156342116799436,0.8844280454429321,52.01451532058766,-86.93817770851308,0.4222531489049059,367.4520726142586
2021-05-19,3375.08,3441.73,1888.0,2438.92,4309836.31939,-0.3248607464823099,1.2084998776720628,2.9069153166720945,36.6138512791833,-156.93277839816324,-0.09211614503924867,452.186210299669
2021-05-20,2438.92,2990.05,2155.0,2768.62,2942777.9301,0.12679368274522762,-0.3815459170331952,1.574123128202756,43.013353321361954,-174.34859325160852,0.09466907554916931,479.5336238541881
2021-05-21,2767.87,2938.54,2101.0,2430.98,2727031.93514,-0.1300545328799716,-0.0761401949043563,1.3673867957269887,38.703864351625306,-200.08678203135082,-0.029561724423570638,505.1055078685065
2021-05-22,2430.98,2485.0,2145.0,2294.87,1684318.01157,-0.057618271205140736,-0.48185307355068296,0.758994366344044,37.090594235705495,-216.3748231319276,-0.025907631257255453,493.3122573047988
2021-05-23,2295.45,2381.57,1728.74,2096.39,2914548.73125,-0.09045937917550084,0.5483542576750011,1.260995612489766,34.811871268269535,-229.37299442004684,-0.016842273764022253,504.7063817845271
2021-05-24,2096.63,2675.0,2079.94,2648.43,2186632.92245,0.23375019374596473,-0.287352116279191,0.8613811941472477,44.94341232365711,-191.20853292760188,0.22932393167486467,511.1602116578496
2021-05-25,2647.92,2750.0,2378.54,2705.11,2115349.50445,0.021175565307593125,-0.03314283318553635,0.8202545966600179,45.87357796070185,-154.15388355309074,0.27256878193501055,501.1816251097279
2021-05-26,2705.1,2910.0,2643.0,2884.94,1583799.59251,0.06436152561075215,-0.2893932836690105,0.5871984256501876,48.827535959728394,-111.52681568169665,0.3551211405622338,484.45436617155616
2021-05-27,2884.82,2889.74,2633.68,2742.23,1099029.91206,-0.05073264451511594,-0.3653988729317508,0.47622823901619393,46.65163649824603,-87.97120230310553,0.31635714251163966,468.1404828719916
2021-05-28,2742.23,2762.45,2327.38,2412.1,1554584.61362,-0.12827372062630538,0.34678048786481597,0.7604159284843114,41.99003135522945,-89.36423369015674,0.22013858853291232,465.77830552377753
2021-05-29,2412.34,2574.27,2204.1,2278.74,1379427.18851,-0.056875078745051155,-0.11954004823155095,0.7349518051183803,40.24074892415251,-93.56048639905208,0.20105417409377974,458.94914084293157
2021-05-30,2278.74,2476.42,2180.53,2385.98,1151113.19883,0.045987282780631134,-0.1809388590605039,0.6278780121032028,42.321608520327366,-83.72599623570463,0.2654498013434009,447.3020593532382
2021-05-31,2385.82,2720.0,2271.44,2706.15,1307958.04068,0.12591701917386455,0.12773770038076115,0.827078450459627,48.128875694304575,-51.83332484763838,0.41058491814316417,447.3919122565849
2021-06-01,2706.15,2740.0,2523.74,2634.57,1179577.10806,-0.026806979763833283,-0.10331118228660152,0.8102077755801856,46.98978612154338,-32.66931050864372,0.3991288442127215,430.8824899514279
2021-06-02,2634.31,2802.99,2550.0,2706.22,970070.53563,0.0268328464359211,-0.1955424842271789,0.733672015534826,48.3085885397562,-13.272917156048734,0.4517511989280934,418.1758835255289
2021-06-03,2706.21,2891.95,2662.4,2857.25,1024290.89423,0.05430679653869763,0.054387055655881866,0.8296962382613917,51.07178197445611,10.34843368665743,0.5674434488767791,404.7026061300635
2021-06-04,2857.25,2860.0,2552.0,2689.51,1188314.11191,-0.060500602908095225,0.1485350272847903,0.9709557406994672,48.00264570454872,15.012892920729584,0.495538578967182,397.79527712039965
2021-06-05,2689.54,2816.87,2552.23,2627.73,961824.12413,-0.023238665269225578,-0.21145925813683952,0.8209941754109598,46.88509833638543,14.27892332818314,0.483066399448237,388.28418589703625
2021-06-06,2627.63,2745.0,2614.0,2711.92,673792.69369,0.03153651549973624,-0.355909123328356,0.605995009688528,48.63988389392517,19.482718863796876,0.5860514976588723,369.90674404639094
2021-06-07,2711.92,2847.55,2570.0,2592.05,1152128.07856,-0.04520780269055269,0.5364435269079593,1.1038991189874825,46.29471685798891,15.068361451402225,0.5139859966730066,363.3098337570774
2021-06-08,2592.05,2620.99,2304.91,2507.23,1693747.42759,-0.03327051034015316,0.38533275147937474,1.6582148338518847,44.65407132879108,7.059405288765561,0.40501715360793505,359.93627420286475
2021-06-09,2507.43,2626.63,2405.28,2610.18,1276718.24011,0.04024062638655135,-0.28265057621715783,1.166079323591003,47.10435308394903,9.18421990706348,0.5430223749007235,350.0372546165762
2021-06-10,2610.2,2624.46,2425.11,2471.09,741237.49926,-0.05475983562962927,-0.5437271038786413,0.6509575399292282,44.2537628620454,2.0819393883347317,0.3638704782499805,339.2738792864476
2021-06-11,2471.01,2497.99,2321.37,2354.01,587364.27358,-0.048539091926779854,-0.2326758901303947,0.5348175218396758,41.95231486101406,-9.031510703363239,0.20540923052309232,327.65574505132724
2021-06-12,2354.09,2454.53,2256.22,2370.74,767439.4984,0.007081885780932495,0.26741445127328056,0.758038485203456,42.413178012339884,-13.516472520995933,0.16167573469130436,318.41676326167055
2021-06-13,2370.64,2548.41,2308.41,2509.33,715948.75986,0.05681364254166166,-0.06945104694944604,0.7271227975134937,46.22217763185082,-5.804089906277156,0.3818085146100203,312.81556588568145
2021-06-14,2509.33,2609.17,2461.0,2580.77,684183.55622,0.028072018778686925,-0.045382361290425166,0.6906376860246519,48.126868578646594,4.87692862562578,0.4986775646898196,301.0551683221154
2021-06-15,2580.58,2640.0,2507.7,2543.54,599826.64933,-0.014530992500365159,-0.1315855429799928,0.6492996407756186,47.18888063860557,9.912532963491813,0.46459556372770444,289.0012277273901
2021-06-16,2543.55,2556.19,2351.18,2367.89,624741.78358,-0.07155754827824179,0.040697722407937675,0.8139627088179836,42.93699925262667,2.289492660686051,0.2003957170301347,283.0018543181574
2021-06-17,2368.02,2460.5,2306.0,2373.28,560667.58566,0.0022737013530695904,-0.1082102271243226,0.8313678406490819,43.10640577622158,-1.3197968543833554,0.21651039065399127,273.8231504380996
2021-06-18,2373.28,2378.0,2139.0,2234.09,778905.20197,-0.060438978275987765,0.3287611555428178,1.2009096320000665,39.81888453771461,-11.44788996528527,0.0028102771607203267,271.3357825496163
2021-06-19,2234.09,2278.82,2161.67,2164.67,496872.24997,-0.03156606142284968,-0.4495563957727544,0.7350626980224929,38.251982100145284,-20.65226104163,-0.03091668555953901,260.32251236730485
2021-06-20,2165.34,2280.01,2040.68,2243.47,743883.64741,0.035755849486717395,0.40355168397173813,1.1672305234952332,41.08596936390896,-19.289027889368995,0.129526812444529,258.82304719818694
2021-06-21,2243.49,2260.16,1865.54,1885.49,1629819.66576,-0.17383604031182376,0.7843400184638458,2.5414418872090425,33.552188900478825,-39.20400367556013,-0.1610249378158332,268.5228295413224
2021-06-22,1885.27,1998.0,1700.48,1879.28,1695338.08052,-0.0032990093058495873,0.03941280428217375,2.183621895307721,33.43764482721347,-48.873279202643914,-0.052399959539023405,270.59405600268605
2021-06-23,1879.29,2045.0,1821.95,1968.14,918612.30494,0.04620020954786863,-0.6127732903385255,0.9846954689787989,36.7643414877167,-45.43533151017175,0.07975248209677575,267.19805200244923
2021-06-24,1967.95,2036.61,1884.79,1989.52,701231.67478,0.010804469300156327,-0.2700258428465201,0.7193069609909817,37.572775586989714,-38.16511277505276,0.1422146545893357,258.9567625736016
2021-06-25,1989.53,2019.99,1791.22,1808.82,858808.54767,-0.09521870463650206,0.2027076947198001,0.8631659542524792,33.656391607717865,-41.68330516564299,0.03536214893858527,256.8005652468912
2021-06-26,1808.97,1852.8,1717.32,1829.64,832315.14904,0.01144452721478384,-0.03133486499005578,0.8270496581071363,34.50349682508033,-38.82349488824647,0.0995285456851813,248.13481058630717
2021-06-27,1829.84,1984.5,1804.26,1982.28,696055.79307,0.08012847118323307,-0.1787813344256861,0.6602147104692887,40.50162432047378,-23.615061038873392,0.2645450937198094,243.28518125866609
2021-06-28,1982.27,2145.0,1960.52,2084.41,1044244.68308,0.050238144212159774,0.4056192921698525,0.9969356411743282,44.1847784231045,-4.633607098795835,0.37732464960984075,239.08481116872298
2021-06-29,2084.42,2245.0,2073.57,2165.33,831257.23277,0.03808693319614331,-0.22810981873942993,0.8624781747068582,46.985051285744696,14.374651835973111,0.47450105853298685,234.25232465663032
2021-06-30,2165.46,2287.78,2087.99,2275.68,910583.6032,0.04970613405856561,0.09114642314059829,1.0835627226147113,50.623132422739985,34.24865838602278,0.6003439987293013,231.79073003828023
2021-07-01,2275.68,2275.93,2073.12,2106.41,787865.25137,-0.07729383221470254,-0.14475864171341613,0.938813494435558,45.46872065652141,35.70071572847161,0.4340926865725255,229.72067789267365
2021-07-02,2106.41,2160.0,2018.5,2154.13,672282.37476,0.022401853119900395,-0.15864862163673976,0.7894436823063334,47.10387618742262,39.29655867389454,0.4965374666718863,223.41920090029703
2021-07-03,2153.95,2240.0,2112.01,2226.99,569264.801,0.03326396817441335,-0.16633274731516323,0.6900652489355468,49.589349465107915,45.56239613646676,0.5971366459835918,216.60282940737568
2021-07-04,2226.99,2389.93,2189.58,2322.69,590656.25069,0.042075098836464875,0.03688850258524212,0.7501684552916336,52.73107627379231,54.527018406880615,0.7455104146103463,215.44191302112776
2021-07-05,2322.69,2324.64,2157.32,2196.53,781806.31605,-0.05584715432301035,0.2803728241132841,1.0122989491343952,48.44473155090363,50.43038139873042,0.6211325108852923,212.00463351959993
2021-07-06,2196.85,2350.0,2193.0,2322.5,785330.17152,0.05576534927300969,0.004497197834458788,1.0687431775971572,52.588840539464115,54.33735913287863,0.8125740627140254,208.075731125323
2021-07-07,2322.51,2409.0,2291.9,2316.57,666501.35572,-0.0025565482865497202,-0.16406205631194837,0.9152025911286307,52.37540939452014,54.514641612585905,0.8154388728679937,201.57746461634088
2021-07-08,2316.25,2325.6,2084.79,2116.33,880265.04124,-0.09040418695153285,0.27818087164774497,1.2695154232915669,45.63963966425643,39.82026977065841,0.5220762644384784,204.37978857232872
2021-07-09,2116.32,2189.4,2046.51,2146.99,738611.36304,0.014383404756169504,-0.17545115848744608,1.045323172654488,46.76848546396542,31.21967649088262,0.5706104978678586,199.98766081714467
2021-07-10,2146.99,2194.82,2074.16,2110.69,499071.85904,-0.017051952975453588,-0.39202179538969517,0.6969672035059996,45.562129524650835,22.54501614224243,0.5255247341723823,194.32139933018453
2021-07-11,2110.68,2174.0,2081.02,2140.45,342294.40302,0.014001179053283686,-0.3770788971688912,0.4848124895374402,46.77427496435264,18.443082239046767,0.5546819701496308,187.08272794943184
2021-07-12,2140.54,2167.83,2006.68,2031.58,540630.10742,-0.05220227186284809,0.45706413058545614,0.8062435215757783,43.002008808370256,8.53319658663601,0.3557113793923029,185.2303902387521
2021-07-13,2031.57,2047.35,1918.0,1940.15,647388.24969,-0.04604852576506513,0.18021086643504525,1.0177450469397338,40.078703926205336,-3.4039769463799345,0.2027687344981264,181.23893379311494
2021-07-14,1940.44,2019.18,1865.0,1994.58,690505.60937,0.02766821218840132,0.064477905123967,1.1202330142036219,42.581202060146055,-6.6698460895627605,0.29542790864706175,179.3061528078871
2021-07-15,1994.41,2042.88,1881.0,1919.51,645271.32563,-0.03836355672709324,-0.06775320821672004,1.041056056171019,40.094142108979554,-12.57869291118007,0.13178763479246167,178.0614276073205
2021-07-16,1919.54,1965.0,1850.0,1876.26,577068.89724,-0.022789511403690454,-0.11170922289303142,0.9843337733770832,38.691994195384424,-17.775007976127398,0.031561431326856924,173.5570399210725
2021-07-17,1876.47,1919.19,1844.45,1899.59,430300.51578,0.012357639681334298,-0.29347782684570767,0.7640607639725056,39.912694201104564,-17.962829622147694,0.10086174324280091,166.49867992669442
2021-07-18,1899.5,1993.79,1877.1,1891.64,534837.63654,-0.004193895729117436,0.2174793792369485,0.9665426563824252,39.62317451632675,-16.956854304782283,0.12727051731801187,162.9409170747803
2021-07-19,1891.65,1919.0,1805.0,1818.73,547419.93771,-0.03930572237006569,0.023253000771605414,0.9424341753812506,36.974241485024436,-19.362312407505044,0.06799755777966963,159.4451372837178
2021-07-20,1818.73,1841.34,1706.0,1786.03,786257.272,-0.018143175687964863,0.36206783843400103,1.3513581522504592,35.817690897314534,-21.169653910236818,0.07442437887404388,157.72334176344916
2021-07-21,1786.03,2035.23,1747.55,1995.5,1115949.82033,0.11089936588098759,0.35017712112985144,1.854766654292566,47.20922385264091,-7.004390117309072,0.40160631144585407,167.00596020893246
2021-07-22,1995.5,2046.0,1947.62,2024.56,768854.3659,0.014457747491656292,-0.372559607641918,1.1606336477126193,48.57291861197192,4.932246391712852,0.4551630894090573,162.10410590828687
2021-07-23,2024.27,2130.9,1993.22,2124.25,708160.91322,0.048066405903205656,-0.08223022399724478,1.0412625084142362,53.0532046875286,19.342484292932028,0.6182504883212829,160.35952691483536
2021-07-24,2124.26,2199.5,2105.58,2184.75,633075.18592,0.02808260662400297,-0.1120821542136472,0.9059127522863627,55.582262532050706,32.0026194632873,0.7376289575663958,155.61384642091224
2021-07-25,2184.9,2197.41,2105.93,2189.79,535630.27,0.00230424329415424,-0.1671450639387313,0.7359645333365422,55.795898916487076,39.289890863000565,0.7471298190321428,151.0328573908414
2021-07-26,2189.82,2433.65,2171.57,2228.08,1393738.163,0.017334579243467374,0.9563006139807619,1.9147205629146735,57.4695253604495,44.85993224565874,0.8358984041528567,158.9647961486475
2021-07-27,2227.81,2319.26,2150.5,2299.49,906359.23478,0.03154713115377561,-0.43030900842277653,1.0678006225430579,60.475084424459496,51.07305251438652,0.968189281218481,159.66445356660202
2021-07-28,2299.47,2345.0,2243.15,2300.9,718202.57727,0.0006129915264363461,-0.23268406353629523,0.8293649773045998,60.53438905855335,52.77989785428017,0.9224209302755523,155.53484974041208
2021-07-29,2300.9,2400.0,2266.12,2382.92,499364.83496,0.03502627568090322,-0.36341470950953614,0.6171506114892819,63.92522406218352,56.596867533544064,0.9874022676686455,153.98807475895265
2021-07-30,2382.93,2471.7,2315.92,2461.81,762577.28797,0.03257022532995979,0.4233669038280343,0.9895282534322285,66.87338858241739,61.207585413765756,1.0124753953901215,154.11606941902755
2021-07-31,2461.77,2553.86,2420.68,2531.05,507601.05026,0.027737384651180363,-0.4070080597087653,0.6520905765145136,69.24875474964904,65.31876291473901,1.0120761016818431,152.62063588909587
2021-08-01,2531.1,2697.61,2511.24,2555.69,853495.94078,0.009688009499400074,0.5196449813454223,1.1222882347809726,70.07120771883469,65.90618098612671,0.9629529354348064,155.03130475416225
2021-08-02,2555.5,2666.0,2507.0,2606.93,726701.84952,0.019851037899737634,-0.1608245035400362,0.9017208266280067,71.76253323029259,65.80151782728306,0.9465994395064308,155.314782986008
2021-08-03,2606.92,2632.44,2442.32,2509.04,792960.84375,-0.038273073940711555,0.08725756033769372,1.115880185971877,64.2880348993575,55.6014550023712,0.8142834314940908,157.80086991558045
2021-08-04,2508.51,2772.71,2457.68,2724.78,954590.7536,0.08248748104727355,0.18550887532231108,1.3746691452096087,71.36645634402412,59.49690233541236,0.9502953997789769,169.0315220644742
2021-08-05,2724.55,2843.98,2529.91,2826.99,1307720.20654,0.036824850475391635,0.3147578813885641,1.7958634582025004,73.99616407188428,64.64211172530008,0.969270475479964,179.39141334558886
2021-08-06,2827.01,2946.75,2720.06,2891.58,825399.48637,0.022590524147627633,-0.4601731047239994,0.9783509736284585,75.5258311342807,67.75277442103453,0.9561907775957124,182.76988382090565
2021-08-07,2891.54,3171.0,2865.5,3160.31,1205277.10095,0.08886705851891641,0.3785972837445932,1.4135849760030317,80.63092684373143,82.29847219981187,1.058926049043354,191.5363206908451
2021-08-08,3160.48,3189.99,2949.03,3011.85,966349.70579,-0.04811561615229465,-0.22093899580625198,1.0147464151465297,71.72927936443747,76.43725288850365,0.9087642318091852,195.06658349864338
2021-08-09,3011.84,3186.0,2893.23,3160.52,1129584.61614,0.04818206312210016,0.15607946481348378,1.1664098503259475,74.7370911900508,76.88055458345872,0.9661278087865648,202.04539896302882
2021-08-10,3160.51,3233.0,3051.22,3141.66,880675.74443,-0.005985248375036889,-0.24891574359778268,0.8583724431660498,73.66634646135986,70.38556974429397,0.9057468013768154,200.59787046566908
2021-08-11,3141.14,3274.0,3120.27,3160.5,732546.60433,0.005978920282418088,-0.18416254166619872,0.705379651352594,74.06605391889282,62.127782135154746,0.8792941690711374,197.25016543240582
2021-08-12,3160.4,3239.0,2979.29,3045.96,737628.45808,-0.03691412051983356,0.006913290967753838,0.7326512998493006,67.37084558075078,44.544388990134166,0.7721357678686063,201.71158218723542
2021-08-13,3046.11,3327.83,3033.8,3322.32,579333.40323,0.08684721165507092,-0.24156211568638675,0.6260683583102562,73.57708244935482,46.88243659947966,0.9194197757460147,208.30575488814915
2021-08-14,3322.33,3330.98,3200.0,3263.16,486102.53787,-0.017967283025718928,-0.17545855288913437,0.5460602994130741,70.48632407455054,40.06533589164209,0.8439242115112681,202.78248668185122
2021-08-15,3263.16,3320.0,3111.13,3307.09,565579.67765,0.013372597588087842,0.15143159841391807,0.7182327583322725,71.44553526512762,34.35497522520242,0.8426289327362873,203.21730906171908
2021-08-16,3307.35,3335.0,3135.22,3146.53,635667.05422,-0.04976839028511826,0.11682374328007228,0.8705295899760755,63.342512517717516,16.50926830574278,0.7057223662389287,202.97178698588195
2021-08-17,3147.18,3290.0,2991.89,3011.72,804996.06971,-0.04378891421362674,0.23616246844657063,1.2203425297528896,57.450850085520024,-6.401460217679812,0.583112224510538,209.76737362974904
2021-08-18,3011.73,3125.81,2950.0,3014.55,625103.25568,0.0009392211792818017,-0.25292054987993673,0.9634222010528346,57.54013337968559,-22.487374438728466,0.5646653733947886,207.34184694190932
2021-08-19,3014.18,3188.0,2958.33,3184.12,634769.92174,0.054725390405797825,0.015345760088667504,1.0020248454283163,62.60368657390026,-22.760166529462197,0.6979895755761317,208.93671501748756
2021-08-20,3184.11,3300.0,3177.16,3284.82,558127.4554,0.031135900200595756,-0.1286752542735634,0.9019612969823998,65.25371346898187,-17.45054729152824,0.7728506481866934,202.7869496590945
2021-08-21,3284.81,3309.16,3207.0,3223.43,421156.09084,-0.01886584590860174,-0.2815838239366233,0.6839573098879154,62.352828575811735,-19.224751597291345,0.6923964842802817,195.5993103977294
2021-08-22,3223.36,3272.0,3126.42,3238.0,406479.07654,0.0045098452492933205,-0.03547107162056129,0.6702204395283968,62.775786722452345,-20.454545701088193,0.6914084335023859,192.02650251217676
2021-08-23,3238.0,3377.89,3230.02,3321.28,602103.44614,0.02539439553934386,0.392896812551518,1.0314282438055709,65.1835582522258,-16.847114470116935,0.8050638396831724,188.87246661844938
2021-08-24,3321.28,3357.85,3147.31,3170.62,540480.07853,-0.04642309843336179,-0.1079714890721224,0.9335326032091963,57.88857146668941,-25.28801790987194,0.5484364034105563,190.42014757427464
2021-08-25,3170.63,3248.0,3080.0,3226.87,483697.69444,0.017585474802418233,-0.11099766560678681,0.8937929857575481,59.70191505262804,-27.575948671394485,0.6355982026923733,188.81870846182625
2021-08-26,3226.88,3250.0,3053.3,3093.2,442298.47372,-0.0423064734111005,-0.08947517922109682,0.8489847622375389,53.775885641485274,-37.944777797132616,0.2940348692264648,189.38165785741015
2021-08-27,3093.06,3280.0,3060.18,3273.45,451027.80711,0.05663832085823728,0.019544060076869485,0.9139785120608329,59.59944938129253,-32.714881458415334,0.7314758200545344,191.55582515330966
2021-08-28,3273.89,3287.0,3210.31,3244.48,262360.34921,-0.008889383828902808,-0.54181005670684,0.5486672545138259,58.327552527762556,-31.25953379572502,0.6404183300662782,183.35112335664388
2021-08-29,3244.75,3285.0,3152.34,3223.47,335806.7827,-0.006496671711104796,0.24681700561124487,0.7372390175167506,57.37131303616821,-31.66705644267239,0.5761666821793319,179.73032883116898
2021-08-30,3223.47,3347.95,3143.0,3229.64,625347.27541,0.00191225684365115,0.6217711930117016,1.404024166195924,57.59119658411858,-31.414087369569614,0.5813461818668836,181.53173391465705
2021-08-31,3229.14,3476.0,3188.77,3429.2,863071.13092,0.05995632190783873,0.32218997445608366,1.9234200598380977,64.05013392669326,-18.34709887378412,1.0136270521794584,189.0816100636107
2021-09-01,3429.19,3842.0,3382.22,3826.82,845759.95868,0.10970717328449098,-0.020261527976916938,1.7092919070892565,72.90487122673257,14.748018863502068,1.3741812727069251,208.4172093447828
2021-09-02,3826.82,3836.8,3717.04,3785.82,525165.7996,-0.010771663031670542,-0.47652156106401833,0.9609189733893134,70.96391260993619,30.636161819230836,1.1344905350429424,202.08455153444075
2021-09-03,3785.82,4027.88,3705.05,3938.11,655903.75739,0.03943840471242588,0.22230004538876358,1.1746911518592387,73.75851688366487,47.171913858197456,1.1352190906336226,210.7092264248384
2021-09-04,3938.11,3970.0,3832.5,3885.52,364478.1193,-0.013444089791113,-0.5875475465936049,0.6202502790655228,71.20970446258944,50.06426598180437,0.9931087652140289,205.47999596592103
2021-09-05,3885.61,3980.0,3830.0,3950.29,365759.8597,0.01653217094300352,0.003510476729911005,0.6073535955700577,72.4714296329294,51.629111913847964,0.9706034528353125,201.51713911121217
2021-09-06,3950.28,3970.0,3864.3,3926.77,397768.5783,-0.005971788941049994,0.08389337759080995,0.6558448462740518,71.25032301424461,46.5277361455357,0.9003032011876178,194.67305774612524
2021-09-07,3926.67,3947.15,3005.0,3434.57,1203536.00209,-0.13392546911066106,1.1071487966544478,2.0968010427103554,51.64074555958926,7.499415508683285,0.49170412592020085,248.0642679071188
2021-09-08,3434.84,3560.0,3215.16,3499.0,780611.7657,0.018585477497662595,-0.4329412439974085,1.2537438901025388,53.446925328217674,-15.241994312692327,0.5329248945857927,254.97682019946777
2021-09-09,3499.01,3567.06,3390.4,3424.93,628553.8831,-0.021396179836425944,-0.2166561700579006,1.024842240365142,51.08475303340333,-35.38694853415831,0.4636833332398113,249.38276161379127
2021-09-10,3424.94,3514.11,3150.0,3208.86,633026.2659,-0.06516529967132811,0.007090158384650991,1.0078633038327363,44.856691510604456,-61.829917147412516,0.27946546759254876,257.57756435566364
2021-09-11,3208.85,3348.37,3200.0,3267.21,413524.1761,0.018020675830507926,-0.4257959358523724,0.661830124770495,46.744916486234125,-73.18040886605542,0.3275182947847002,249.77702404454453
2021-09-12,3267.1,3474.16,3231.1,3404.21,408858.9595,0.04107649122685153,-0.011345725470999213,0.6471071075109563,50.98841501493775,-69.29016471139244,0.4413292847227013,249.29723661279135
2021-09-13,3404.3,3430.3,3108.49,3285.35,647855.7199,-0.035539709773022565,0.4602977628130418,1.0154752063031582,47.45537741256075,-72.22171676342316,0.3308505011212065,254.47671971187788
2021-09-14,3285.09,3437.05,3269.95,3434.37,373634.9026,0.04436031157768383,-0.550388892717816,0.5545934576061444,51.95066655706271,-62.01527802999709,0.4517005110638686,248.2355254467436
2021-09-15,3434.37,3616.16,3357.78,3613.55,428507.5278,0.050857165905489055,0.1370291813101936,0.7718739072257502,56.74268588761524,-42.043153477398164,0.5937201208756897,248.9601307719762
2021-09-16,3613.55,3676.28,3481.14,3567.98,467985.4919,-0.012691059324421161,0.08812898954530013,0.9269762852951727,55.23395590004169,-31.244253109322926,0.5375996707424622,245.11583571683497
