date,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,bollinger_bands,atr
2020-09-19,10933.4,11179.79,10887.37,11080.65,38440.036858,0.01337893422299885,-0.20670708590279396,0.7157182415697065,54.95324101363707,90.67847501792949,0.6986497789635548,416.68591424149
2020-09-20,11080.64,11080.64,10723.0,10920.28,39157.922565,-0.01457873284471134,0.01850322338513699,0.7231966734284401,51.33163368801808,85.47080609461045,0.6516755798684537,412.42601562917685
2020-09-21,10920.28,10988.86,10296.35,10417.22,70683.431179,-0.04716140491019161,0.5906084252018182,1.3217518870316507,41.98450139724167,46.85504573309154,0.3954363837684438,432.6215190581855
2020-09-22,10417.22,10572.71,10353.0,10529.61,43991.235476,0.010731082319475505,-0.47422077118425676,0.8147307517800033,44.419551588402136,28.49383191761619,0.5054821694602597,417.2798778282487
2020-09-23,10529.61,10537.15,10136.82,10241.46,51876.568079,-0.027747100849891737,0.16487678577363774,1.0083399731675813,39.80645043818458,-1.836169622076028,0.2577608054338975,416.0592966977036
2020-09-24,10241.46,10795.24,10190.93,10736.32,57676.619427,0.04718819847137645,0.10598467603425021,1.163446491853737,49.50516494297925,11.89602731316289,0.6623064622986141,429.60756304617547
2020-09-25,10736.33,10760.53,10556.24,10686.67,48101.117008,-0.004635215616035637,-0.18154648269555373,0.9645230954031604,48.65805351907286,17.74922259320556,0.6028903882527448,413.40038498620896
2020-09-26,10686.57,10820.94,10644.68,10728.6,28420.836659,0.003915902398667015,-0.5261828381337956,0.5685354261714782,49.44482023462653,24.16114569270431,0.6219517565123709,396.3513422102241
2020-09-27,10728.59,10799.0,10594.82,10774.25,30549.483253,0.004245955171711557,0.07222520935130738,0.6291306835644828,50.3371106635607,30.76947853207706,0.6459034327207048,382.54174900562236
2020-09-28,10774.26,10950.0,10626.0,10696.12,50095.251734,-0.007277969114733551,0.4945784571517198,1.0584591382426616,48.75116855064813,29.18501717117087,0.5544347786306553,378.33670770035684
2020-09-29,10696.11,10867.54,10635.87,10840.48,41874.898399,0.013406216589901376,-0.17923966398110025,0.9433981528681116,51.77452461635276,36.68080467420121,0.6766907345233378,367.80589458364335
2020-09-30,10840.58,10849.34,10665.13,10776.59,39596.027322,-0.005911086565506096,-0.055957770773231275,0.898175257990338,50.35856973324242,36.101343220740446,0.5913237231664025,354.6284370933992
2020-10-01,10776.59,10920.0,10437.0,10619.13,60866.332893,-0.014719097354310762,0.4299514027155542,1.437880066658223,46.950594472633014,24.4371474246541,0.40058604856205254,363.83902574408796
2020-10-02,10619.13,10664.64,10374.0,10570.4,50130.393705,-0.004599449436266667,-0.19405271086706932,1.1716465146317379,45.915002893833886,13.319908692188271,0.33211746274143705,358.588720819749
2020-10-03,10570.4,10603.56,10496.46,10542.06,22298.221341,-0.0026846721814166585,-0.8101205701332397,0.5176462723892662,45.28935261094893,4.3991594745949385,0.27033980735279617,340.5557035698475
2020-10-04,10542.07,10696.87,10517.87,10666.63,23212.001595,0.011747206689255663,0.040162540251055034,0.5500276781161904,48.60448268240695,7.071100146735333,0.4294927678686463,328.97454216282847
2020-10-05,10666.62,10798.0,10615.64,10792.21,34025.761653,0.011704400948838511,0.3824484783433615,0.8268051034836543,51.77679877117292,16.917386081712962,0.5890313772695915,318.46713873608286
2020-10-06,10792.2,10800.0,10525.0,10599.66,48674.740471,-0.018002652442653755,0.3580422859831902,1.2526420130633882,46.98780674918189,10.40338252311723,0.3622945762964548,315.3527276394663
2020-10-07,10599.65,10681.87,10546.17,10666.39,32811.990279,0.006275751163340004,-0.3943662134924715,0.8238201789780263,48.75672625400184,10.499473753333604,0.46646434468960046,302.48349536393687
2020-10-08,10666.4,10950.0,10530.41,10925.57,51959.691572,0.024008237238451358,0.4596742500341353,1.3371023718526611,55.03286531030646,26.991386054490597,0.8224363228217819,310.8705729840206
2020-10-09,10925.44,11104.64,10829.0,11050.64,48240.073237,0.011382431304898688,-0.07427818531332164,1.283405869529806,57.72371159680151,44.27524234545518,1.0047034257233975,308.34786746941074
2020-10-10,11050.64,11491.0,11050.51,11293.22,43648.036943,0.021714200807679163,-0.10003176199235853,1.1696399882119382,62.42079034818894,68.54772692168213,1.1729717631951444,317.8083065928678
2020-10-11,11293.22,11445.0,11221.0,11369.02,29043.851339,0.006689566668830693,-0.4073515055758694,0.7194865258584007,63.77515744239713,85.12840045807349,1.1127634612680606,311.0934009065911
2020-10-12,11369.02,11720.01,11172.0,11528.25,52825.28371,0.013908432475920662,0.5981831312106998,1.2821486505910606,66.50599696582503,101.14909239275843,1.1109539710422458,328.0495745479933
2020-10-13,11528.24,11557.0,11300.0,11420.56,42205.283709,-0.009385304987830523,-0.22444451466147441,0.9616974573194293,63.04443889124797,98.71421749585049,0.9713077768328362,322.96526090693243
2020-10-14,11420.57,11547.98,11280.0,11417.89,41415.106015,-0.00023381621889129178,-0.018899725710436854,0.9639932262591918,62.95694554411921,91.31653240280914,0.9098837848238363,319.0310283337525
2020-10-15,11417.89,11617.34,11250.83,11505.12,48760.717679,0.00761073009635993,0.16327932923779365,1.103407169084119,64.68147304278735,86.72513202954033,0.9173003514822874,322.427766083227
2020-10-16,11505.13,11541.15,11200.0,11319.32,48797.749502,-0.016281153381308755,0.0007591719273296604,1.1157839048170761,58.44063671009224,66.51154447562614,0.7540012601368348,323.76703918994815
2020-10-17,11319.24,11402.42,11255.0,11360.2,22368.915241,0.0036050184724860657,-0.7800119123924105,0.5105459214784493,59.36952743365172,51.88049708031576,0.7571384360122551,311.1535876670966
2020-10-18,11360.31,11505.0,11346.22,11503.14,23284.041191,0.012504022806048454,0.04009591583582761,0.571053375705051,62.52366363299773,47.91044600780589,0.8215503899706369,300.2559335001423
2020-10-19,11503.14,11823.99,11407.96,11751.47,47414.534692,0.021358297570117202,0.7111606222917963,1.1868168065415468,67.27645746783408,57.447163522030166,0.9280910797152275,308.5352638195673
2020-10-20,11751.46,12038.38,11677.59,11909.99,62134.750663,0.01339920458829802,0.27037660365438754,1.5859582370628587,69.9006101393382,69.08733333255472,0.9557001416673732,312.2718327045644
2020-10-21,11910.0,13217.68,11886.95,12780.96,114584.456767,0.07057901976281933,0.6120067403536105,2.7265708345716715,79.58665955403058,126.74513993512255,1.214501190203623,385.0928189778913
2020-10-22,12780.75,13185.0,12678.08,12968.52,70038.824144,0.01456831883483467,-0.4922624458493967,1.334635146285492,81.00429971476157,166.3208848306076,1.134048947784316,393.8029765806024
2020-10-23,12968.84,13027.69,12720.08,12923.07,50386.999841,-0.0035107961066547233,-0.3293165167847416,0.9075858913191457,79.56238990577265,177.2392850266653,1.0231963431889073,387.6409380598561
2020-10-24,12923.06,13166.73,12870.0,13111.73,35952.20907,0.014493163177938584,-0.33754267146273165,0.6449446108302358,81.06878578835345,184.15984526402406,1.0045771104012942,381.14201381307976
2020-10-25,13111.73,13350.0,12888.0,13028.83,38481.579504,-0.00634265508596954,0.06798914167659476,0.6670971951886402,78.33646088032687,170.46178733758518,0.9189342586332034,386.9219495009631
2020-10-26,13029.64,13238.81,12765.0,13052.19,60951.672986,0.0017913414618497825,0.4599016316930147,1.0183018564264303,78.55578771048098,150.95120188961198,0.8838132180560888,393.13259431935967
2020-10-27,13052.15,13789.29,13019.87,13636.17,80811.01945,0.04376988541595317,0.2820320315105711,1.307831806861062,83.14884486577064,164.25362429347211,0.9952742039119498,420.02778037766717
2020-10-28,13636.16,13859.48,12888.0,13266.4,94440.561226,-0.027491298279313625,0.15585731931233404,1.4651463244930378,72.55236305807263,136.18480526068964,0.8459423616327713,459.44105738921576
2020-10-29,13266.4,13642.91,12920.77,13455.7,74872.602132,0.014168285177266426,-0.23218262389769428,1.2158509952821985,74.35423824239295,119.02485605677236,0.8614543498658366,478.21580953152005
2020-10-30,13455.69,13669.98,13115.0,13560.1,70657.778881,0.007728849021308548,-0.057939823432320736,1.1346828628711612,75.31664465292124,103.9125266330766,0.8511514968289833,483.7018263452181
2020-10-31,13560.1,14100.0,13411.5,13791.0,67339.238515,0.01688454837587372,-0.04810510193680351,1.0333369845827398,77.34187741098073,98.71191570436281,0.872407596616848,498.3373530729165
2020-11-01,13791.0,13895.0,13603.0,13761.5,36285.648526,-0.0021413673004317957,-0.6183207999194433,0.5209665059533684,76.47851534489041,83.153298443513,0.8270902479807638,483.5923418629361
2020-11-02,13761.49,13830.0,13195.05,13549.37,64566.421908,-0.015534786411903312,0.576272185261784,0.9311981414441101,70.39332081892394,50.07354877746286,0.7437900054217548,494.40811824359525
2020-11-03,13549.63,14066.11,13284.99,14023.53,74115.630787,0.0343965813014222,0.1379319609040479,1.061017946506709,75.15243715070362,51.42928465468799,0.842043860264143,514.8954799981242
2020-11-04,14023.53,14259.0,13525.0,14144.01,93016.988262,0.008554579827325881,0.22715569410326708,1.3500907716679245,76.19932607595861,51.609196747457645,0.8419496239664785,530.551438174744
2020-11-05,14144.01,15750.0,14093.56,15590.02,143741.522673,0.09733975303388576,0.435234559273848,2.092506274469056,84.5907958881577,135.5172941038013,1.1267635625146097,610.9989382444219
2020-11-06,15590.02,15960.0,15166.0,15579.92,122618.197695,-0.0006480603012697372,-0.15894126129796327,1.5613809599505164,84.36704930954377,174.2715849967451,1.0451281191268589,624.0745008223578
2020-11-07,15579.93,15753.52,14344.22,14818.3,101431.206553,-0.050120002204518954,-0.18969464318840323,1.1800527533018492,69.449313864495,134.33532990001606,0.832450969740586,680.1782052249546
2020-11-08,14818.3,15650.0,14703.88,15475.1,65547.178574,0.04336937714861122,-0.43661063380856113,0.7216858246517573,73.75852497767958,137.38496287203793,0.9557463296032751,699.1791325213728
2020-11-09,15475.1,15840.0,14805.54,15328.41,108976.334134,-0.009524311280310727,0.5083605736849037,1.147055232941125,71.33832227278816,115.62746808947827,0.8868520574540325,723.1337184774926
2020-11-10,15328.41,15460.0,15072.46,15297.21,61681.919606,-0.002037510476116111,-0.5691398898312574,0.6086055780491593,70.80615361796922,86.5686736588276,0.8404105102890059,699.1572061452692
2020-11-11,15297.21,15965.0,15272.68,15684.24,78469.746458,0.024985927702934063,0.24072230427730723,0.7880598372735812,73.4518243943044,80.95003010002017,0.8929929920962021,698.668729615565
2020-11-12,15684.25,16340.7,15440.64,16291.86,102196.356592,0.038009210042851294,0.2641828722844366,1.0482198165981937,76.97909647182172,104.21079454465166,0.9755160257475926,713.0566829557686
2020-11-13,16291.85,16480.0,15952.35,16320.7,75691.881014,0.0017686441983020273,-0.30022512478473296,0.826690367487066,77.13438346250204,107.17933978512451,0.9242720066408048,699.8109013442651
2020-11-14,16320.04,16326.99,15670.0,16070.45,59116.347179,-0.015452058926513246,-0.24716341438636213,0.696663596399373,72.56058526078607,79.2183439168549,0.8317920536666961,696.7517407333587
2020-11-15,16069.56,16180.0,15774.72,15957.0,43596.841513,-0.0070845774181780286,-0.30452278280977474,0.5531794181163014,70.51907900083819,41.88677427342782,0.7791239252258294,675.9290136848183
2020-11-16,15957.0,16880.0,15864.0,16713.57,81300.675924,0.0463233598845072,0.6231696250990151,1.0743309754046624,75.47465711606074,56.066068537367755,0.9046245923022479,700.2233920111457
2020-11-17,16713.08,17858.82,16538.0,17659.38,115221.403102,0.05504612265896114,0.34870119135324273,1.6065008823009983,80.00060548550576,113.73714112134758,1.0307432871117965,744.557810616445
2020-11-18,17659.38,18476.93,17214.45,17776.12,149019.788134,0.006588896577797598,0.2572235815751558,1.8775219346027978,80.4794419412486,142.47626436620146,0.9838258184983766,781.556971663237
2020-11-19,17777.75,18179.8,17335.65,17802.82,93009.561008,0.0015008881665483642,-0.471376808989282,1.0398049996836258,80.59388388917245,145.5039752640323,0.934446518148504,786.0284318221594
2020-11-20,17802.81,18815.22,17740.04,18655.67,88423.018489,0.04679324961628595,-0.050569968511634755,1.0032492267378783,83.8506972074927,184.64888337816433,1.0152312077813208,806.6843868496495
2020-11-21,18655.66,18965.9,18308.58,18703.8,75577.458394,0.002576590440238391,-0.15697425656240505,0.8401661062707417,84.01375018224509,192.60310765065833,0.9621223387261041,796.0144124858557
2020-11-22,18703.8,18750.0,17610.86,18414.43,81645.737778,-0.01559211538207883,0.07723154759456641,0.8845024732852156,78.85854411430425,158.61319899467435,0.8783374347180184,820.525707261833
2020-11-23,18413.88,18766.0,18000.0,18368.0,82961.506093,-0.002524576253394528,0.01598710127722036,0.8487760060818285,78.03118562514723,115.25767927262132,0.8396838832944942,816.630670927616
2020-11-24,18368.01,19418.97,18018.0,19160.01,113581.509241,0.04221527432609129,0.31414400406819887,1.1592341510510413,81.58115105245099,121.54933044781342,0.9402043620403011,858.3726072875223
2020-11-25,19160.0,19484.21,18500.27,18719.11,93266.576887,-0.023280367279035374,-0.19705891132237952,0.9541775948739294,74.37597959171164,79.6705763563732,0.8215706900018174,867.3423877595064
2020-11-26,18718.83,18915.03,16188.0,17149.47,181005.246693,-0.0875776578398817,0.6630642071496204,2.01608042636451,55.56211860324955,-62.42023626630248,0.5243302375309369,1000.1865824347776
2020-11-27,17149.47,17457.62,16438.08,17139.52,85297.024787,-0.0005803612342791808,-0.7523864436126253,0.8333728267987381,55.466336929033844,-160.19535013000177,0.5010353526736988,1001.5690599038561
2020-11-28,17139.53,17880.49,16865.56,17719.85,64910.69997,0.03329857201976871,-0.2731270957994809,0.6369726168666033,59.81724548320877,-187.03330130945278,0.5989684967690553,1002.5234707830753
2020-11-29,17719.84,18360.05,17517.0,18184.99,55329.016303,0.025911048405214743,-0.15971500066340028,0.5511891077515905,62.94233815540182,-174.92719341972224,0.6765678361483808,991.131865590581
2020-11-30,18185.0,19863.16,18184.99,19695.87,115463.466888,0.07981244056034242,0.7356566979028454,1.1950061065090882,70.86784112833804,-71.91094773858049,0.9633032738116251,1040.2085902954746
2020-12-01,19695.87,19888.0,18001.12,18764.96,127698.762652,-0.04841766813869519,0.1007198975733683,1.2610381230433887,62.060825378201805,-72.9797044740535,0.7360341705582656,1100.6880630355784
2020-12-02,18764.96,19342.0,18330.0,19204.09,75911.013478,0.023131976224672002,-0.5201122945137104,0.7349910931722943,64.313769117481,-51.631810623042156,0.8087493871290299,1094.3529150880977
2020-12-03,19204.08,19598.0,18867.2,19421.9,66689.391279,0.01127801817722407,-0.12951589000461894,0.6615868232363927,65.41093105020381,-31.35913235417638,0.8290996906317877,1068.3837599395201
2020-12-04,19422.34,19527.0,18565.31,18650.52,71283.6682,-0.04052726761991643,0.06662135469684216,0.8438799332381078,58.545910279203426,-75.87942674153874,0.6229107469056194,1060.762480107324
2020-12-05,18650.51,19177.0,18500.0,19147.66,42922.748573,0.026306487210307594,-0.5072652885215287,0.520468589645002,61.360517773971225,-77.54994627490748,0.7492567326487037,1033.3498824945182
2020-12-06,19147.66,19420.0,18857.0,19359.4,37043.091861,0.010997574683671019,-0.14732007529416968,0.4669593831898287,62.52752024211745,-70.31229491280465,0.79896664633909,999.7523334653755
2020-12-07,19358.67,19420.91,18902.88,19166.9,41372.296293,-0.009993256658502148,0.11052960530594014,0.5392914813254253,60.731677667931876,-83.50798073624901,0.7106643324004632,965.3425217999593
2020-12-08,19166.9,19294.84,18200.0,18324.11,61626.947614,-0.04496715391155881,0.3984877509781146,0.9318839695707001,53.48847558729324,-150.1288038163359,0.40583661660612286,974.5926096533155
2020-12-09,18324.11,18639.57,17650.0,18541.28,79585.553801,0.011781918605684893,0.2557333553204728,1.4038051142657866,54.97852338278709,-178.75674942842988,0.46921336101029826,975.6624520297702
2020-12-10,18541.29,18557.32,17911.12,18254.63,52890.675094,-0.015580851185681865,-0.40860554235726987,0.9243765796058807,52.583942198958304,-213.81596386740534,0.3715726170100739,952.1288318750167
2020-12-11,18254.81,18292.73,17572.33,18036.53,72610.724259,-0.012019600682396714,0.3168855788771481,1.3143062750320813,50.771980547237696,-246.20628037231313,0.3067676095906811,935.5763885115317
2020-12-12,18036.53,18948.66,18020.7,18808.69,49519.978432,0.041919851281026155,-0.38273643515272404,0.8932818682300218,56.48855290997716,-211.46859575619192,0.5786263892402663,935.0323490427667
2020-12-13,18808.69,19411.0,18711.12,19174.99,56560.821744,0.019287828659587447,0.13294035736059762,1.0032344792188732,58.92530840912033,-161.89644468338486,0.6936901513632566,918.2354167391023
2020-12-14,19174.99,19349.0,19000.0,19273.14,47257.201294,0.0051055909978821035,-0.179711499530244,0.7987126238083744,59.57852714131156,-122.36870330722275,0.7251354913841653,877.574988981815
2020-12-15,19273.69,19570.0,19050.0,19426.43,61834.366011,0.00792209327908644,0.26885424356103904,1.0304454277456265,60.63155717962811,-87.41090384541519,0.7592900555829025,852.0334778731833
2020-12-16,19426.43,21560.0,19278.6,21335.52,114306.33557,0.09373877942102915,0.6144227043470103,1.903930049144429,70.82527589404843,55.1002802084754,1.2211745260742082,954.132721547382
2020-12-17,21335.52,23800.0,21230.0,22797.16,184882.476748,0.06626267735967417,0.48083836381959877,2.844470187592586,75.95805630115038,228.8723719532503,1.3095515671073163,1069.553529119586
2020-12-18,22797.15,23285.18,22350.0,23107.39,79646.134315,0.013516512987804319,-0.842126860610886,0.9498290060403128,76.8874955148551,339.12683209212,1.1735899512822936,1059.9552873697194
2020-12-19,23107.39,24171.47,22750.0,23821.61,86045.064677,0.030440672117045153,0.07727766509925083,1.0139865931405108,78.90902878294597,428.79870965113594,1.1288883514168977,1085.7780979223123
2020-12-20,23821.6,24295.0,23060.0,23455.52,76690.145685,-0.015487290255670416,-0.11509794544548058,0.8513932344941352,75.27470601814058,430.9488958073814,0.9867412010270087,1096.4369321111003
2020-12-21,23455.54,24102.77,21815.0,22719.71,88030.297243,-0.03187303196066793,0.13790782064142348,0.9470544488596406,68.45073154725632,353.5525786857613,0.8440077907695057,1181.5330919840992
2020-12-22,22719.88,23837.1,22353.4,23810.79,87033.12616,0.04690600959778024,-0.011392235433875797,0.8811125290169839,72.44040017017596,346.13733122498934,0.923628272345044,1203.1166641197467
2020-12-23,23810.79,24100.0,22600.0,23232.76,119047.259733,-0.024575487678829333,0.31323174824203015,1.1628408728323747,67.56565423846945,275.66596414508854,0.8173798988372776,1224.3228188221833
2020-12-24,23232.39,23794.43,22703.42,23729.2,69013.834252,0.02114300567337324,-0.5452135739791757,0.6696893731474384,69.4660959443802,237.30833514708115,0.8358095861150894,1214.800390335184
2020-12-25,23728.99,24789.86,23433.6,24712.47,79519.943569,0.04060161725614542,0.14170087179635615,0.9192968059543669,72.85826662192251,251.61722490537773,0.8936231288536274,1224.9047312161633
2020-12-26,24712.47,26867.03,24500.0,26493.39,97806.513386,0.06958729338063563,0.2069833211593135,1.1309358839392403,77.69227086546387,348.5170456463263,0.9943410473521354,1306.4857301797235
2020-12-27,26493.4,28422.0,25700.0,26281.66,148455.586214,-0.00802391038892658,0.4172946569125777,1.6838759722425425,75.96015102376171,364.1430045013278,0.9145325809831975,1407.5946088489432
2020-12-28,26281.54,27500.0,26101.0,27079.41,79721.742496,0.029902302982669937,-0.6217434779669109,0.8100549906518518,77.9544495437524,391.60164238356083,0.9297827330897347,1406.9807041770102
2020-12-29,27079.42,27410.0,25880.0,27385.0,69411.592606,0.011221757725854431,-0.13848845881233984,0.7139032793135184,78.68394448333477,392.73630629157697,0.9059151653357501,1415.7678504302144
2020-12-30,27385.0,28996.0,27320.0,28875.54,95356.057826,0.05299945173010734,0.31756396855527314,1.0068116029979661,81.84038217606782,452.0377475919938,0.9693812677076832,1434.3559665845091
2020-12-31,28875.55,29300.0,27850.0,28923.63,75508.505152,0.0016640381201611376,-0.23337256162041164,0.826797613803064,81.93333534216995,451.6042439018911,0.9277392370138217,1435.4734034303126
2021-01-01,28923.63,29600.0,28624.57,29331.69,54182.925011,0.014009593427539713,-0.33187947881649826,0.5873215484882287,82.74063759088439,435.69590595213367,0.9160218202316497,1402.6129995599506
2021-01-02,29331.7,33300.0,28946.53,32178.33,129993.873362,0.0926247431168008,0.8751214992467098,1.466625019409218,87.07841433119343,565.5536225789874,1.0546692784808185,1613.3894571484404
2021-01-03,32176.45,34778.11,31962.99,33000.05,120957.56675,0.02521583198655364,-0.07204752528561897,1.2973700267016632,88.01481793523416,649.4526472481639,1.0352705334702497,1699.2277151749531
2021-01-04,33000.05,33600.0,28130.0,31988.71,140899.88569,-0.031126048570094156,0.1526098115449166,1.5777448355912447,80.30169929764436,581.6856878649214,0.9211670471770199,1968.5696477224742
2021-01-05,31989.75,34360.0,29900.0,33949.53,116049.997038,0.05949198197405359,-0.19402850042274267,1.1836480573428632,83.3485519384614,610.7604122732109,0.9897082533335714,2146.5296059071884
2021-01-06,33949.53,36939.21,33288.0,36769.36,127139.20131,0.07978987964728823,0.09126145231893901,1.214238151452073,86.56651625328266,752.4374477219731,1.0631520516545,2254.007139926268
2021-01-07,36769.36,40365.0,36300.0,39432.28,132825.700437,0.06991988054158327,0.04375518618947005,1.2158245746305596,88.77305130528781,945.5358991777707,1.0876003632098736,2383.3641784926012
2021-01-08,39432.48,41950.0,36500.0,40582.81,139789.957499,0.02875980772455833,0.05110324674299527,1.1903542543308054,89.57017157372914,1062.069493925355,1.038547916253249,2602.410232239957
2021-01-09,40586.96,41380.0,38720.0,40088.22,75785.979675,-0.012262052365310083,-0.6122276816178864,0.584474460919537,86.7197302872487,1017.0964498857556,0.9478984219415288,2606.5237982041463
2021-01-10,40088.22,41350.0,35111.11,38150.02,118209.544503,-0.049556243592201454,0.4445455396378559,0.9695570578426737,76.45197844583029,778.8057486303137,0.8270873944517958,2865.9791784238837
2021-01-11,38150.02,38264.74,30420.0,35404.47,251156.138287,-0.0746881986220913,0.7536159601497321,2.066642080601948,64.75562699598899,378.5406306133682,0.6841982399413384,3221.6057806229273
2021-01-12,35410.37,36628.0,32531.0,34051.24,133948.151996,-0.03897163438842277,-0.628622010945092,0.9757330801945566,59.892029212847746,-14.27251595204416,0.6033109200304072,3284.134074535408
2021-01-13,34049.15,37850.0,32380.0,37371.38,124477.914938,0.09303872186648476,-0.07332448955991744,0.890168303805657,66.53344424715391,-83.54691143795753,0.7420797026909218,3440.2676688373626
2021-01-14,37371.38,40100.0,36701.23,39144.5,102950.389421,0.046354756422230636,-0.18988109402378406,0.7382274201983442,69.4434917050251,-44.93878942079482,0.8049952838722443,3437.303544100902
2021-01-15,39145.21,39747.76,34408.0,36742.22,118300.920916,-0.06333342468810521,0.1389843394463366,0.8750825617039663,61.62510885993507,-207.09774593042175,0.6594703508229666,3573.193526525794
